"","LST_day","LST_night","NDWI","NDVI","TMAX","TMIN","PRCP"
"2010-04-18",28.0896183673469,4.67946581632653,-0.154347551020408,0.293307959183673,23.1580806734694,5.93563184693878,2.18850593877551
"2010-04-26",23.3189002040816,7.75214346938775,-0.136272040816327,0.31163193877551,20.4610465612245,8.82466558163265,37.9108011734694
"2010-05-04",29.0283125510204,9.27683959183674,-0.157745204081633,0.298257755102041,24.3696717857143,10.2584526428571,30.4803568265306
"2010-05-12",27.858228877551,4.33074112244898,-0.0962482653061224,0.317361530612245,21.0024883367347,7.72018704081633,47.7310478979592
"2010-05-20",29.8172592857143,14.685602755102,-0.119872142857143,0.338996734693878,24.7291059489796,13.5438475510204,29.1647920102041
"2010-05-28",35.9244256122449,16.507763877551,-0.105858775510204,0.382380306122449,31.4279399081633,17.3454897040816,22.5597076530612
"2010-06-05",29.6964198979592,15.2189054081633,0.0147516326530612,0.510519693877551,28.0017017959184,16.4574148265306,40.5434717040816
"2010-06-13",29.5105068367347,17.9452662244898,0.147554081632653,0.632692448979592,29.250614622449,18.7545037653061,45.2801399591837
"2010-06-21",30.0321455102041,19.5472434693878,0.185170408163265,0.69371193877551,30.6546316530612,19.6568208673469,56.4273101836735
"2010-06-29",30.836567244898,15.2619951020408,0.242927142857143,0.744143673469388,29.2291797653061,16.3720125612245,16.1587791734694
"2010-07-07",30.627426122449,18.3344032653061,0.29922387755102,0.781699897959184,30.9255685408163,19.7540113265306,24.2009887653061
"2010-07-15",29.9797615306122,19.8822082653061,0.344429387755102,0.836836530612245,30.8831121326531,20.1800491530612,20.3985246428571
"2010-07-23",28.0952954081633,21.0201783673469,0.370522448979592,0.855446326530612,30.3600930714286,21.0479297040816,66.3772011836735
"2010-07-31",28.6189217346939,19.0837831632653,0.352594285714286,0.819124489795918,30.2539934183673,20.0118810408163,18.9480174897959
"2010-08-08",29.2060609183673,18.7306567346939,0.346439387755102,0.84606306122449,31.5715049081633,19.7831556530612,17.0274439591837
"2010-08-16",29.4745864285714,19.3720721428571,0.318680102040816,0.816184183673469,30.7481609285714,19.260055877551,24.1285726632653
"2010-08-24",29.395372755102,15.4868774489796,0.210843367346939,0.720906224489796,29.3271658979592,15.9764673673469,19.1801114693878
"2010-09-01",27.6207786734694,15.3554083673469,0.141448775510204,0.649855612244898,28.2316651734694,16.1598969591837,34.7587349489796
"2010-09-09",29.52259,12.279655,0.0423286734693878,0.518877653061224,27.101791255102,12.5467998877551,19.8278288061224
"2010-09-17",31.1670171428571,13.4235837755102,-0.0127244897959184,0.443116632653061,28.387277755102,13.7078669489796,13.4260355510204
"2010-09-25",27.8564363265306,9.77220479591837,-0.11415612244898,0.350409387755102,25.3148517653061,11.4775868571429,15.8125311632653
"2010-10-03",27.7168547959184,5.04879744897959,-0.139657346938776,0.305797346938776,22.7979481428571,4.99841635714286,2.45442260204082
"2010-10-11",30.4818668367347,6.24225979591837,-0.153165918367347,0.277969795918367,27.2009669693878,7.821603,1.75037415306122
"2010-10-19",25.3841345918367,2.34295112244898,-0.159187040816327,0.264599285714286,22.204339755102,3.676126,2.52021758163265
"2010-10-27",17.8264832653061,3.22234214285714,-0.167454591836735,0.264852857142857,18.4820125918367,5.68813543877551,22.910874877551
"2010-11-04",17.0988132653061,-1.95853846938775,-0.181962346938775,0.254897755102041,14.4027739081633,-0.770888551020408,1.10494659183673
"2010-11-12",22.4484902040816,2.17158448979592,-0.169097755102041,0.258967142857143,18.9225336326531,3.11443163265306,3.56159407142857
"2010-11-20",9.42447979591837,-0.519726836734694,-0.135513571428571,0.26924612244898,11.0064585102041,0.261827857142857,21.2240301122449
"2010-11-28",5.93696030612245,-3.64772479591837,-0.146517448979592,0.262125204081633,5.96449771428571,-3.24376820408163,45.5943453163265
"2010-12-06",-1.26592653061224,-8.05808724489796,0.171704591836735,0.15348306122449,-0.468867563288899,-8.71783451102985,4.76102980612245
"2010-12-14",-4.31242045918367,-15.1330366836735,0.55552806122449,0.0640671428571429,-2.37972466739413,-12.0414628996107,15.9948880714286
"2010-12-22",-3.43271807823129,-10.5310160884354,0.352441020408163,0.0768345918367347,-0.196728564016358,-7.4247865364909,9.09739048979592
"2010-12-30",-2.30690732993197,-9.44956727891156,-0.106942653061224,0.231930714285714,1.80195595772876,-6.31414682643231,8.62387437755102
"2011-01-07",0.577221958762887,-7.26425494845361,-0.132073917525773,0.238726391752577,1.75417574289283,-7.4991414511902,12.2946822783505
"2011-01-15",-6.56013871134021,-13.6520353092784,0.34503206185567,0.0683648453608247,-2.81102644401591,-11.6726726928577,4.90895677319588
"2011-01-23",-7.59627974226804,-17.296666185567,0.533640515463918,0.00389546391752577,-3.73693385772876,-12.3386855737005,10.0082842371134
"2011-01-31",-1.48185948453608,-6.77888989690722,0.392300927835052,0.0599553608247423,0.766962439898584,-5.94798171227524,7.51373579381443
"2011-02-08",-5.92890381443299,-14.505878556701,0.592518144329897,0.0147463917525773,-3.42586465422664,-12.5834275003345,20.445833
"2011-02-16",0.351750618556701,-7.38506391752577,0.379725463917526,0.0946992783505155,4.59537818979246,-5.75047175231131,0.340011432989691
"2011-02-24",13.141031443299,1.45233474226804,-0.122936288659794,0.242744742268041,9.88016555958475,0.136945573031478,31.5994467525773
"2011-03-04",10.3558189690722,-2.96459113402062,-0.0696001030927835,0.264653711340206,9.04262378504715,-1.82345008100718,40.7531431546392
"2011-03-12",10.6317307216495,0.243358041237113,-0.135841649484536,0.254267010309278,8.15048845896316,-0.623301874221091,13.7913847113402
"2011-03-20",16.9381816494845,1.69040783505155,-0.162470309278351,0.251944432989691,14.8126331741163,2.39620648720417,17.909917742268
"2011-03-28",16.8303195876289,1.98624773195876,-0.171812886597938,0.278936804123711,11.7332116109189,0.84110417852634,7.39777089690722
"2011-04-05",20.753733814433,0.0702886597938144,-0.192012577319588,0.274986701030928,16.0771749137009,1.27289540593098,11.4871337938144
"2011-04-13",25.6665213402062,6.31015618556701,-0.156762474226804,0.315512371134021,22.025049128854,7.44256830859336,26.263164814433
"2011-04-21",19.2360350515464,1.52756649484536,-0.0869768041237113,0.322680618556701,15.8389372821515,3.66454277826604,51.7841246494845
"2011-04-29",22.520254742268,5.17147845360825,-0.0828360824742268,0.321504020618557,18.4935232808097,7.56144121701089,84.2989334123711
"2011-05-07",24.0952671134021,5.56107639175258,-0.101537731958763,0.31403412371134,19.3963970320453,6.16728954235368,26.2410234639175
"2011-05-15",29.0162587628866,12.3926630927835,-0.114867835051546,0.344218762886598,24.5938940616314,12.6613897233666,23.1376695670103
"2011-05-23",29.9601760824742,8.81725773195876,-0.123426288659794,0.338743195876289,24.6594773901866,10.7173205332454,14.4474415051546
"2011-05-31",31.6676111340206,15.8752917525773,-0.116523505154639,0.344345773195876,26.3194109661645,14.2287162812686,53.2428560412371
"2011-06-08",37.9178732989691,20.954540927835,-0.100082680412371,0.386927010309278,32.8913556246166,19.3193813591887,19.2507458350515
"2011-06-16",31.2736705154639,15.8458869072165,-0.00753216494845361,0.46745587628866,27.347531592347,15.1261992824697,48.884464
"2011-06-24",25.9590404639175,17.0779469072165,0.143191855670103,0.476574948453608,26.0585074982218,17.3308486387403,46.1393299896907
"2011-07-02",30.6819889690722,17.5031282474227,0.140839072164948,0.657331649484536,29.0673807339935,17.4817111599594,41.2453130103093
"2011-07-10",31.8190497938144,19.3016334020619,0.221284536082474,0.737453092783505,30.6421982274971,18.7588498358176,19.9677977938144
"2011-07-18",30.7099555670103,19.806036185567,0.293710927835052,0.795759484536082,30.7372641230626,19.8431554292017,9.58055686597938
"2011-07-26",31.2508293814433,22.7585455670103,0.311542783505155,0.814494742268041,32.5509938742982,22.3260939401115,29.9169409793814
"2011-08-03",30.1745669072165,21.2477134020619,0.355461546391753,0.84993824742268,31.6611932543998,21.1845308221553,18.7478813505155
"2011-08-11",28.8679819587629,16.5091470103093,0.383493711340206,0.867923195876289,29.0477675520271,17.3432145083228,14.3626666082474
"2011-08-19",27.806131443299,15.6273889690722,0.361341958762887,0.837309381443299,28.3134612104792,15.8261683491295,8.32919189690722
"2011-08-27",29.6069231958763,16.3810997938144,0.335766907216495,0.819780927835052,29.6240156833643,16.1177930249878,13.1800691443299
"2011-09-04",30.8937939175258,18.1388173195876,0.299694536082474,0.782147525773196,30.3988219603731,16.8371021132171,11.2826654020619
"2011-09-12",28.0512213402062,13.1737420618557,0.229600618556701,0.702757319587629,25.2939952167633,11.9422638715496,6.23312553608247
"2011-09-20",25.7459762886598,10.1332380412371,0.0922321649484536,0.552242989690722,22.0854304009886,9.85423849586148,29.0093276391753
"2011-09-28",22.0855665979381,7.8950630927835,0.0389286597938144,0.430625773195876,20.0287722759355,8.29841479027644,35.3252992680412
"2011-10-06",27.4317077319588,5.99615051546392,-0.0580953608247423,0.40651,24.4473620374804,5.96006048675324,0.376663835051546
"2011-10-14",29.1981003092783,9.2351206185567,-0.113450618556701,0.325769381443299,25.1097197680974,9.82370502859088,15.2735985051546
"2011-10-22",20.2682303092784,2.35476958762887,-0.140109278350515,0.291984226804124,16.5512899729413,3.37992984877903,19.6771358041237
"2011-10-30",19.3711684536082,3.57951412371134,-0.155727319587629,0.273497731958763,17.6140141159295,3.78330431845171,7.68826742268041
"2011-11-07",18.132727628866,1.69589969072165,-0.168763608247423,0.269196494845361,16.4297924857218,3.93524293245429,37.0397362989691
"2011-11-15",13.0573893814433,1.93284474226804,-0.168558041237113,0.264054948453608,14.1977439689161,2.83942357738471,27.5152756597938
"2011-11-23",9.94003587628866,-1.96928412371134,-0.204749896907216,0.269916907216495,9.92960574077027,0.787575057366671,19.1159240309278
"2011-12-01",7.72725979381443,-1.59481134020619,-0.142764329896907,0.286179072164948,8.5812409559234,-0.200128802857552,37.6939720309278
"2011-12-09",2.80614381443299,-7.30786886597938,-0.0910101030927835,0.248641546391753,4.77553348293219,-3.53883095947353,21.3980748453608
"2011-12-17",6.2112975257732,-4.08350329896907,-0.165304845360825,0.27432381443299,7.28158435014717,-2.58347968309981,32.854690814433
"2011-12-25",6.08121020618557,-2.99059298969072,-0.171848865979381,0.283881237113402,6.73150088746524,-1.65910432425187,12.1213134020619
"2012-01-02",8.24115155555556,-3.83006777777778,-0.240050555555556,0.263636555555556,7.77162443415371,-3.61529165651034,0.695268122222222
"2012-01-10",9.39013044444444,-4.45377122222222,-0.211702222222222,0.265233333333333,5.71727348826318,-6.26144006141867,8.74759946666667
"2012-01-18",1.84551977777778,-5.89192066666667,-0.0216437777777778,0.222858777777778,3.30903135348377,-6.46460632188255,21.2229601777778
"2012-01-26",6.76772111111111,0.910704888888889,-0.09609,0.252469111111111,7.04750045203769,-0.787310204568659,13.4110140222222
"2012-02-03",9.74534444444445,-3.23062166666667,-0.15281,0.271430666666667,7.76659397281383,-2.08440835392143,11.2620301888889
"2012-02-11",6.87229511111111,-9.42461055555555,-0.203876888888889,0.255122666666667,4.28424766025664,-6.14039068105198,8.71145622222222
"2012-02-19",7.75132877777778,-3.8043,-0.163732333333333,0.270289666666667,8.38325544769945,-2.70206936373809,5.97065728888889
"2012-02-27",13.2423177777778,-2.43955966666667,-0.141381888888889,0.251414333333333,11.27731481292,-1.5788191464242,12.9303934555556
"2012-03-06",16.2089081111111,-1.61859044444444,-0.207320222222222,0.287734666666667,14.2805173892517,-0.27513699577697,13.2248813333333
"2012-03-14",28.0861787777778,10.9112192222222,-0.196233333333333,0.306658222222222,25.7773402544723,11.5536285104258,11.5130854888889
"2012-03-22",26.3251882222222,10.7162604444444,-0.161537444444444,0.344899888888889,23.1654742196929,10.4967058944064,11.4550325111111
"2012-03-30",28.6479013333333,10.2005651111111,-0.158245666666667,0.336963333333333,23.9638363626913,9.34690841172027,13.5960375111111
"2012-04-07",26.3987293333333,0.985251777777778,-0.169114333333333,0.316961222222222,18.9041182279119,1.58619421792305,1.27925235555556
"2012-04-15",25.5749164444444,5.56451066666667,-0.139108888888889,0.335025111111111,20.6841286597991,7.04013604634805,36.9462645222222
"2012-04-23",26.6634424444444,4.47523422222222,-0.133841666666667,0.320431777777778,20.4011479250197,5.22830957477306,10.9951133111111
"2012-05-01",30.9500343333333,16.6100934444444,-0.0973565555555556,0.329038222222222,26.4262589235736,14.8050928587536,47.6127280222222
"2012-05-09",33.0262757777778,8.57772933333333,-0.145673222222222,0.332452888888889,25.2746330332387,9.45951269828973,2.50681057777778
"2012-05-17",37.3924888888889,10.3955656666667,-0.131394,0.346541,29.172198676237,11.0769614822703,6.02058968888889
"2012-05-25",37.9319895555556,14.7762514444444,-0.0800271111111111,0.407480555555556,31.2952839414576,15.7122292329175,6.12102862222222
"2012-06-02",35.6413456666667,11.4463452222222,-0.0117324444444444,0.498227222222222,26.7295555622337,11.0366089391203,13.8750782666667
"2012-06-10",35.1586,14.4761678888889,0.0610362222222222,0.577118,30.160528594121,14.656240034212,7.98147267777778
"2012-06-18",34.4207522222222,17.8684784444444,0.175315666666667,0.680022,31.6855426593416,18.1778215959703,13.2977809888889
"2012-06-26",36.1360225555556,17.2075936666667,0.191854,0.690719111111111,33.8051332245622,17.6421320318027,8.63663665555556
"2012-07-04",36.515022,21.0615282222222,0.214298555555556,0.705805222222222,35.7213140897828,20.8138382454129,6.85358274444445
"2012-07-12",33.9868936666667,19.3265998888889,0.271855666666667,0.759870444444444,33.1567378883367,19.702190547912,7.79154558888889
"2012-07-20",34.2013835555556,19.9109975555556,0.243305,0.716665666666667,34.3817478202239,20.5628000207814,7.3292502
"2012-07-28",33.9813504444444,18.0625812222222,0.217113777777778,0.703724333333333,32.8278211632223,18.2508495769842,12.6445591777778
"2012-08-05",33.5700311111111,15.9635277777778,0.228133777777778,0.733616111111111,31.4485621173318,16.3224843776314,17.4601459333333
"2012-08-13",27.8517857777778,13.3393225555556,0.212979111111111,0.717111666666667,26.9601211714412,13.3702476449453,27.3177992555556
"2012-08-21",32.9847775555556,13.6379197777778,0.174947555555556,0.672988777777778,30.7113350922174,14.5720845455926,21.8171111555556
"2012-08-29",33.3250261111111,16.9147587777778,0.156906777777778,0.658283111111111,30.878307757438,17.9836638962398,62.0855403777778
"2012-09-06",28.8725162222222,14.1626904444444,0.0751651111111111,0.578145111111111,27.4865365893252,13.6673519024426,26.3064161
"2012-09-14",25.5290943333333,8.93527266666667,0.0274131111111111,0.504795666666667,23.9292050212125,9.34571911975647,9.57202284444445
"2012-09-22",24.8509334444444,4.345743,-0.0401655555555556,0.435148111111111,22.2959837086553,6.7456405704037,21.0470324444444
"2012-09-30",27.3717526666667,5.62649644444444,-0.106625111111111,0.373782777777778,21.6535391405425,6.97969166549537,19.0102986222222
"2012-10-08",19.7961926666667,1.78513822222222,-0.119395333333333,0.341486,16.9336458835409,3.10935049947593,23.0135971
"2012-10-16",21.0265596666667,6.662503,-0.130225,0.326366888888889,19.027273804317,6.7159272445676,27.9521694222222
"2012-10-24",17.1464853333333,9.06147277777778,-0.169359888888889,0.330268666666667,16.7241308695376,6.55641697854816,20.2283355666667
"2012-11-01",13.9103683333333,-2.03944788888889,-0.169539888888889,0.315505888888889,11.1469133014249,-0.372988831915725,5.16130502222222
"2012-11-09",12.7559668888889,1.43877644444444,-0.126728666666667,0.335609555555556,12.8174957333121,1.07990317428706,20.1262191888889
"2012-11-17",14.9355613333333,0.131928666666667,-0.177566555555556,0.321493555555556,14.412919820755,0.399277569378729,2.26948548888889
"2012-11-25",11.57908,-3.73086188888889,-0.196642222222222,0.312470222222222,8.83194353041999,-3.53781171330738,0.264436511111111
"2012-12-03",13.2093302222222,3.188919,-0.173791222222222,0.318904111111111,13.1860253687887,3.65105668733985,13.0510698
"2012-12-11",7.00302966666667,-3.29214144444444,-0.186453333333333,0.329861777777778,7.73670041826857,-1.95612707867959,12.9393871333333
"2012-12-19",2.1677052037037,-6.75347281481482,0.294811888888889,0.184462666666667,5.07631418997063,-4.48900233358792,22.2147149666667
"2012-12-27",-2.73383437037037,-9.99437512962963,0.445249666666667,0.0579663333333333,0.185608583894925,-7.02202167738514,5.99194791111111
"2013-01-04",-0.463885,-10.1127161111111,0.485325444444444,0.0740974444444444,1.08175346253341,-9.6181844895189,2.26524275555556
"2013-01-12",4.67827411111111,-2.33922533333333,0.0800866666666667,0.246239,5.7603230475945,-4.0408305768614,39.7326593888889
"2013-01-20",2.64721955555556,-4.85442,-0.145224555555556,0.299944333333333,1.60611802154448,-8.25973233087056,0.0766370333333333
"2013-01-28",2.661023,-8.77337688888889,-0.110350888888889,0.256109444444444,5.17392097327224,-5.41660421821306,43.8381241666667
"2013-02-05",5.20937772222222,-7.22186727777778,-0.0311438888888889,0.256356888888889,4.09831939166667,-6.09604820555556,12.1594167
"2013-02-13",6.73827122222222,-4.97555166666667,-0.141956555555556,0.290701777777778,6.00058104259259,-3.89555668888889,11.4616313333333
"2013-02-21",3.81070522222222,-8.68551688888889,0.216519222222222,0.197145,2.8931225712963,-8.17400256111111,19.5502450111111
"2013-03-01",3.29997488888889,-10.346511,0.336537555555556,0.160871,2.93709473333333,-5.0967599,21.6201903222222
"2013-03-09",6.47326611111111,-5.81865466666667,0.148174888888889,0.221073777777778,6.52487441111111,-2.70070171111111,26.5987153777778
"2013-03-17",7.40383522222222,-5.77128755555556,-0.105888111111111,0.281993777777778,5.89553814444444,-4.27132257777778,14.9516645222222
"2013-03-25",15.6273737777778,-5.71479555555556,-0.162928888888889,0.299731222222222,7.98805724444444,-3.79973047777778,14.0767581
"2013-04-02",19.2577256666667,-2.37598188888889,-0.204296111111111,0.309650333333333,14.3302641555556,-0.895286077777778,1.51324167777778
"2013-04-10",22.4132085555556,3.33611811111111,-0.174831,0.319405,18.5482748777778,5.69205192222222,43.7210329222222
"2013-04-18",19.3180442222222,2.25196255555556,-0.0990323333333333,0.344896777777778,16.9053118555556,4.04563521111111,94.3258304111111
"2013-04-26",21.6213242222222,6.11915433333333,-0.119962666666667,0.350596111111111,18.2986989555556,6.11421591111111,25.2107775555556
"2013-05-04",30.6913224444444,11.1912874444444,-0.102370555555556,0.362068,23.6958562688889,9.96110954666667,41.3325514888889
"2013-05-12",29.2497078888889,7.49741755555556,-0.143321555555556,0.339257666666667,23.8922483155556,9.19204974888889,17.2982813444444
"2013-05-20",30.368803,10.8495106666667,-0.103694555555556,0.370679333333333,26.5356211844444,13.6180099177778,28.6472225777778
"2013-05-28",26.1156520555556,12.8110401111111,-0.0418488888888889,0.356144222222222,24.3485651644444,14.0569993033333,87.9032618111111
"2013-06-05",27.9934768888889,11.4892128888889,-0.0925091111111111,0.359475555555556,23.8384570428819,12.4713257697917,8.635182
"2013-06-13",34.0685083333333,16.2103456666667,-0.0923701111111111,0.407266333333333,29.591118196875,16.65597150625,23.5543621444444
"2013-06-21",34.2040022222222,17.3203325555556,-0.000767999999999999,0.527026222222222,30.2959582175347,17.8994787871528,45.1057982222222
"2013-06-29",29.0539986666667,18.1795491111111,0.120325111111111,0.654190111111111,27.4654143715278,17.7702565013889,45.7219560666667
"2013-07-07",30.2303932222222,17.7965377777778,0.226726333333333,0.722952333333333,29.3963550366319,18.4131064267361,14.0107621777778
"2013-07-15",30.9286215555556,18.6916727777778,0.281293444444444,0.785037444444444,30.9337874350694,19.0079513631944,1.48041578888889
"2013-07-23",28.4270844444444,16.3900465555556,0.358859111111111,0.840487222222222,28.1122244001736,16.661945821875,28.3199477444444
"2013-07-31",25.2348646666667,13.3495083333333,0.361699444444444,0.829206777777778,25.2555870208333,14.450672725,19.5303372666667
"2013-08-08",27.0064036666667,15.3198448888889,0.382070555555556,0.847415333333333,27.3376307303819,16.4582880725694,10.7600281777778
"2013-08-16",25.4248831111111,13.0565342222222,0.395993,0.862152111111111,25.8890664288194,13.0797229756944,3.66348151111111
"2013-08-24",29.9404962222222,18.1696625555556,0.392984333333333,0.872193666666667,30.6168038828125,18.2941636677083,8.41470055555556
"2013-09-01",29.0057306666667,16.5392955555556,0.334944444444444,0.823345222222222,30.1147248923611,16.8704729930556,7.78289891111111
"2013-09-09",30.3346793333333,17.2600462222222,0.279334,0.762447111111111,30.8181357477431,17.4321901003472,9.78605903333333
"2013-09-17",25.6102655555556,11.4470673333333,0.196643888888889,0.659842111111111,24.788908103125,11.8316665743056,19.7318243666667
"2013-09-25",28.0779922222222,10.5605963333333,0.0866375555555556,0.540200555555556,25.9520908362847,10.2341819482639,6.55876141111111
"2013-10-03",25.086952,12.958758,-0.0490612222222222,0.391706888888889,24.6762813138889,13.0843550222222,30.2840831333333
"2013-10-11",26.0556793333333,7.98287766666667,-0.100086111111111,0.371313666666667,23.3836852581597,7.84673969618056,2.5898532
"2013-10-19",15.9409094444444,2.52683355555556,-0.0998007777777778,0.320835777777778,14.9236809690972,3.43350891458333,12.7671779666667
"2013-10-27",16.5434343333333,-1.86109966666667,-0.131541222222222,0.290328111111111,14.5084324244792,0.734978055208333,31.7047148888889
"2013-11-04",12.8626754444444,0.4624,-0.158062888888889,0.266765333333333,13.3981736131944,2.26740019583333,31.1711909777778
"2013-11-12",12.6756491111111,-0.821873333333333,-0.173116777777778,0.256108888888889,11.1193114782986,-1.51876446770833,2.95153505555556
"2013-11-20",7.99054388888889,0.353172666666667,-0.182520777777778,0.259349222222222,9.546495065625,-0.633548853472222,25.3256221888889
